seller_id,orders,average_rating,negative_rate,one_star_rate,delivery_orders,avg_delivery_days,avg_delay_days,late_rate
1336efc61c316ddf92c899eb817f7cae,74,3.9411764705882355,16.470588235294116,12.941176470588237,74,11.731673235735736,-10.937485454204204,9.45945945945946
1554a68530182680ad5c8b042c3ab563,247,4.2481481481481485,12.222222222222221,10.37037037037037,246,14.212455632716049,-13.206829691734416,6.910569105691057
16090f2ca825584b5a147ab24aa30c86,402,4.044226044226044,14.496314496314497,10.565110565110565,398,9.184934510515541,-8.980279231807184,10.804020100502512
165fc07beebdcb6190fba8a06db2a449,50,3.6875,26.5625,20.3125,50,12.976118981481482,-10.746649074074073,12.0
17a053fcb14bd219540cbde0df490be0,125,4.20945945945946,11.486486486486488,10.135135135135135,124,12.275743820937873,-9.372935334528076,8.064516129032258
17ca9b9e9b9ef8fdb529001b49ebb50f,116,4.015384615384615,15.384615384615385,9.230769230769232,115,8.242504428341384,-13.40370269726248,2.608695652173913
17e34d8224d27a541263c4c64b11a56b,255,4.139097744360902,13.909774436090224,11.654135338345863,247,14.273879142300196,-9.862153012070776,8.502024291497975
17f51e7198701186712e53a39c564617,56,4.344262295081967,8.19672131147541,4.918032786885246,56,23.242452256944443,-11.171850198412699,8.928571428571429
1835b56ce799e6a4dc4eddc053f04066,423,3.5938628158844765,25.812274368231048,21.841155234657037,417,13.234922922772892,-9.62402713939959,11.750599520383693
1838dd9b8977065acf51d95e0053ea7a,64,4.2388059701492535,14.925373134328357,11.940298507462686,62,12.791684961170848,-10.286911402329748,4.838709677419355
18a349e75d307f4b4cc646a691ed4216,121,3.3945578231292517,33.33333333333333,27.89115646258503,109,11.15451558783554,-13.83158203788651,6.422018348623854
